IC,YEAR,IPID
NCI,2021,118932
NCI,2021,119393
NCI,2021,119558
NCI,2021,118865
NCI,2021,119565
NCI,2021,118812
NCI,2021,119174
NCI,2021,118754
NCI,2021,118743
NCI,2021,119348
NCI,2021,123414
NCI,2021,119455
NCI,2021,119283
NCI,2021,123426
NCI,2021,119570
NCI,2021,119264
NCI,2021,119536
NCI,2021,118907
NCI,2021,119069
NCI,2021,119097
NCI,2021,118873
NCI,2021,119048
NCI,2021,118784
NCI,2021,118972
NCI,2021,119595
NCI,2021,118996
NCI,2021,119148
NCI,2021,119300
NCI,2021,118828
NCI,2021,118923
NCI,2021,119327
NCI,2021,119145
NCI,2021,119266
NCI,2021,119207
NCI,2021,119514
NCI,2021,119057
NCI,2021,118755
NCI,2022,124680
NCI,2022,125440
NCI,2022,124922
NCI,2022,125487
NCI,2022,124920
NCI,2022,124907
NCI,2022,124842
NCI,2022,125349
NCI,2022,125299
NCI,2022,124960
NCI,2022,124727
NCI,2022,125357
NCI,2022,125320
NCI,2022,125370
NCI,2022,124995
NCI,2022,125418
NCI,2022,125208
NCI,2022,125123
NCI,2022,124899
NCI,2022,125118
NCI,2022,125122
NCI,2022,125316
NCI,2022,124791
NCI,2022,124843
NCI,2022,125236
NCI,2022,125321
NCI,2022,125426
NCI,2022,125411
NCI,2022,125258
NCI,2022,125195
NCI,2022,125271
NCI,2022,125261
NCI,2022,124797
NCI,2022,124770
NCI,2022,125234
NCI,2022,125067
NCI,2022,125401
NCI,2022,129016
NCI,2022,125091
NCI,2022,125505
NCI,2022,124820
NCI,2022,125016
NCI,2022,125143
NCI,2022,124900
NCI,2022,125193
NCI,2022,125294
NCI,2022,125392
NCI,2022,124838
NCI,2022,125178
NCI,2022,125202
NCI,2022,125265
NCI,2022,124921
NCI,2022,125356
NCI,2022,125128
NCI,2022,124740
NCI,2022,125233
NCI,2022,124701
NCI,2022,124873
NCI,2022,125052
NCI,2022,125430
NCI,2022,125500
NCI,2022,125434
NCI,2022,125480
NCI,2022,125404
NCI,2022,125467
NCI,2022,125429
NCI,2022,124730
NCI,2022,125485
NCI,2022,125116
NCI,2022,125221
NCI,2022,125002
NCI,2022,124981
NCI,2022,125472
NCI,2022,125497
NCI,2022,124805
NCI,2022,124796
NCI,2022,125027
NCI,2022,125284
NCI,2022,125170
NCI,2022,125455
NCI,2022,125475
NCI,2022,124917
NCI,2022,125050
NCI,2022,124965
NCI,2022,125393
NCI,2022,125331
NCI,2022,125383
NCI,2022,124804
NCI,2022,125181
NCI,2022,125326
NCI,2022,125081
NCI,2022,124721
NCI,2022,125361
NCI,2022,124950
NCI,2022,129011
NCI,2022,124880
NCI,2022,125350
NCI,2022,125266
NCI,2022,128968
NCI,2022,125259
NCI,2022,125139
NCI,2022,128989
NCI,2022,125385
NCI,2022,125416
NCI,2022,125179
NCI,2022,125019
NCI,2022,124884
NCI,2022,124958
NCI,2022,129001
NCI,2022,124750
NCI,2022,125135
NCI,2022,124822
NCI,2022,125450
NCI,2022,125040
NCI,2022,125049
NCI,2022,125157
NCI,2022,125291
NCI,2022,125290
NCI,2022,124966
NCI,2022,125133
NCI,2022,125063
NCI,2022,125457
NCI,2022,125462
NCI,2022,124766
NCI,2022,124934
NCI,2022,125477
NCI,2022,125126
NCI,2022,124815
NCI,2022,124949
NCI,2022,128990
NCI,2022,125394
NCI,2022,124956
NCI,2022,128979
NCI,2022,125072
NCI,2022,129007
NCI,2022,125301
NCI,2022,125008
NCI,2022,125263
NCI,2022,125003
NCI,2022,124742
NCI,2022,124961
NCI,2022,124655
NCI,2022,128997
NCI,2022,124694
NCI,2022,125021
NCI,2022,125152
NCI,2022,124975
NCI,2022,125214
NCI,2022,124874
NCI,2022,125486
NCI,2022,124697
NCI,2022,124705
NCI,2022,124763
NCI,2022,125217
NCI,2022,124875
NCI,2022,124654
NCI,2022,125146
NCI,2022,125120
NCI,2022,124906
NCI,2022,128986
NCI,2022,125076
NCI,2022,125380
NCI,2022,125047
NCI,2022,124827
NCI,2022,125028
NCI,2022,124767
NCI,2022,125064
NCI,2022,124855
NCI,2022,129021
NCI,2022,129006
NCI,2022,125156
NCI,2022,124914
NCI,2022,125496
NCI,2022,124841
NCI,2022,125232
NCI,2022,124751
NCI,2022,125504
NCI,2022,124812
NCI,2022,128994
NCI,2022,125264
NCI,2022,125332
NCI,2022,129005
NCI,2022,125296
NCI,2022,128985
NCI,2022,125437
NCI,2022,124818
NCI,2022,125115
NCI,2022,124985
NCI,2022,124662
NCI,2022,124826
NCI,2022,124677
NCI,2022,124882
NCI,2022,125317
NCI,2022,128991
NCI,2022,124959
NCI,2022,125014
NCI,2022,125248
NCI,2022,124659
NCI,2022,124887
NCI,2022,125089
NCI,2022,125322
NCI,2022,125444
NCI,2022,125409
NCI,2022,125355
NCI,2022,124857
NCI,2022,124772
NCI,2022,124837
NCI,2022,124916
NCI,2022,124819
NCI,2022,124946
NCI,2022,124846
NCI,2022,125374
NCI,2022,125396
NCI,2022,125398
NCI,2022,124967
NCI,2022,125121
NCI,2022,125278
NCI,2022,125051
NCI,2022,125041
NCI,2022,124776
NCI,2022,124905
NCI,2022,124774
NCI,2022,125410
NCI,2022,124989
NCI,2022,124715
NCI,2022,124799
NCI,2022,129009
NCI,2022,128977
NCI,2022,124923
NCI,2022,125149
NCI,2022,125173
NCI,2022,125022
NCI,2022,125257
NCI,2022,124687
NCI,2022,125119
NCI,2022,125391
NCI,2022,124754
NCI,2022,125442
NCI,2022,124663
NCI,2022,125441
NCI,2022,125310
NCI,2022,125238
NCI,2022,124862
NCI,2022,124833
NCI,2022,125009
NCI,2022,124931
NCI,2022,125273
NCI,2022,125400
NCI,2022,124717
NCI,2022,124698
NCI,2022,124724
NCI,2022,125068
NCI,2022,125309
NCI,2022,124771
NCI,2022,124889
NCI,2022,128975
NCI,2022,124821
NCI,2022,125388
NCI,2022,124904
NCI,2022,124785
NCI,2022,125189
NCI,2022,124840
NCI,2022,125288
NCI,2022,125303
NCI,2022,125373
NCI,2022,124709
NCI,2022,124769
NCI,2022,125448
NCI,2022,125242
NCI,2022,125207
NCI,2022,125045
NCI,2022,125013
NCI,2022,125446
NCI,2022,125368
NCI,2022,124739
NCI,2022,125328
NCI,2022,124902
NCI,2022,128982
NCI,2022,124982
NCI,2022,129018
NCI,2022,125502
NCI,2022,124888
NCI,2022,125169
NCI,2022,124913
NCI,2022,125026
NCI,2022,125384
NCI,2022,124851
NCI,2022,125267
NCI,2022,125006
NCI,2022,124787
NCI,2022,125481
NCI,2022,124780
NCI,2022,124784
NCI,2022,128980
NCI,2022,125338
NCI,2022,125507
NCI,2022,125228
NCI,2022,125376
NCI,2022,124978
NCI,2022,127505
NCI,2022,129015
NCI,2022,125399
NCI,2022,124760
NCI,2022,125086
NCI,2022,124856
NCI,2022,125243
NCI,2022,125109
NCI,2022,124881
NCI,2022,124759
NCI,2022,125141
NCI,2022,125172
NCI,2022,125159
NCI,2022,125244
NCI,2022,124712
NCI,2022,124863
NCI,2022,124733
NCI,2022,124807
NCI,2022,124789
NCI,2022,125425
NCI,2022,125180
NCI,2022,125080
NCI,2022,125483
NCI,2022,125493
NCI,2022,124970
NCI,2022,124744
NCI,2022,124670
NCI,2022,124854
NCI,2022,125362
NCI,2022,125298
NCI,2022,125105
NCI,2022,125097
NCI,2022,124963
NCI,2022,125295
NCI,2022,125335
NCI,2022,125323
NCI,2022,124883
NCI,2022,124927
NCI,2022,124674
NCI,2022,125423
NCI,2022,124708
NCI,2022,124813
NCI,2022,125282
NCI,2022,125174
NCI,2022,125048
NCI,2022,125142
NCI,2022,125420
NCI,2022,125499
NCI,2022,124868
NCI,2022,125101
NCI,2022,125348
NCI,2022,125036
NCI,2022,125147
NCI,2022,125213
NCI,2022,125371
NCI,2022,124983
NCI,2022,125167
NCI,2022,125200
NCI,2022,125365
NCI,2022,124702
NCI,2022,128978
NCI,2022,125402
NCI,2022,124798
NCI,2022,125346
NCI,2022,124919
NCI,2022,124993
NCI,2022,124676
NCI,2022,124972
NCI,2022,125353
NCI,2022,125510
NCI,2022,125177
NCI,2022,124853
NCI,2022,125378
NCI,2022,125038
NCI,2022,125343
NCI,2022,124810
NCI,2022,124924
NCI,2022,125060
NCI,2022,124768
NCI,2022,124994
NCI,2022,125059
NCI,2022,125280
NCI,2022,125469
NCI,2022,125249
NCI,2022,124996
NCI,2022,124861
NCI,2022,125366
NCI,2022,125329
NCI,2022,125276
NCI,2022,124728
NCI,2022,125029
NCI,2022,125235
NCI,2022,125020
NCI,2022,124699
NCI,2022,124716
NCI,2022,124951
NCI,2022,125311
NCI,2022,125132
NCI,2022,124894
NCI,2022,125422
NCI,2022,124925
NCI,2022,125188
NCI,2022,125443
NCI,2022,128973
NCI,2022,125117
NCI,2022,125407
NCI,2022,125150
NCI,2022,125360
NCI,2022,125445
NCI,2022,124735
NCI,2022,124668
NCI,2022,124847
NCI,2022,124748
NCI,2022,125185
NCI,2022,125136
NCI,2022,125319
NCI,2022,125341
NCI,2022,125381
NCI,2022,124801
NCI,2022,125124
NCI,2022,128969
NCI,2022,124824
NCI,2022,125186
NCI,2022,125168
NCI,2022,124783
NCI,2022,125468
NCI,2022,124711
NCI,2022,125031
NCI,2022,125482
NCI,2022,125108
NCI,2022,125010
NCI,2022,125412
NCI,2022,125062
NCI,2022,124825
NCI,2022,124743
NCI,2022,124756
NCI,2022,125171
NCI,2022,125358
NCI,2022,124957
NCI,2022,125161
NCI,2022,125435
NCI,2022,125224
NCI,2022,125007
NCI,2022,124656
NCI,2022,125447
NCI,2022,124688
NCI,2022,124651
NCI,2022,125312
NCI,2022,125456
NCI,2022,124879
NCI,2022,125140
NCI,2022,124955
NCI,2022,124998
NCI,2022,125239
NCI,2022,125451
NCI,2022,124696
NCI,2022,124943
NCI,2022,125216
NCI,2022,125389
NCI,2022,124719
NCI,2022,124814
NCI,2022,125083
NCI,2022,125246
NCI,2022,124671
NCI,2022,124672
NCI,2022,125395
NCI,2022,128981
NCI,2022,124800
NCI,2022,125345
NCI,2022,125403
NCI,2022,124736
NCI,2022,125292
NCI,2022,124686
NCI,2022,124700
NCI,2022,124954
NCI,2022,124992
NCI,2022,124836
NCI,2022,124849
NCI,2022,124986
NCI,2022,125414
NCI,2022,124692
NCI,2022,129010
NCI,2022,125465
NCI,2022,125382
NCI,2022,125308
NCI,2022,125011
NCI,2022,125218
NCI,2022,124929
NCI,2022,125274
NCI,2022,125037
NCI,2022,125364
NCI,2022,124831
NCI,2022,125415
NCI,2022,124915
NCI,2022,125088
NCI,2022,124720
NCI,2022,125479
NCI,2022,124944
NCI,2022,125471
NCI,2022,125211
NCI,2022,125093
NCI,2022,124802
NCI,2022,125158
NCI,2022,124714
NCI,2022,124945
NCI,2022,125205
NCI,2022,125226
NCI,2022,124964
NCI,2022,128995
NCI,2022,125018
NCI,2022,124779
NCI,2022,125387
NCI,2022,125336
NCI,2022,125302
NCI,2022,124765
NCI,2022,125247
NCI,2022,125352
NCI,2022,125458
NCI,2022,124852
NCI,2022,124732
NCI,2022,125030
NCI,2022,125306
NCI,2022,129012
NCI,2022,125255
NCI,2022,125347
NCI,2022,125209
NCI,2022,128988
NCI,2022,124664
NCI,2022,125138
NCI,2022,125084
NCI,2022,124910
NCI,2022,125087
NCI,2022,125390
NCI,2022,125476
NCI,2022,125043
NCI,2022,124667
NCI,2022,124942
NCI,2022,125397
NCI,2022,125017
NCI,2022,125334
NCI,2022,125127
NCI,2022,125436
NCI,2022,125494
NCI,2022,125054
NCI,2022,125406
NCI,2022,124777
NCI,2022,124669
NCI,2022,124689
NCI,2022,124948
NCI,2022,124653
NCI,2022,124844
NCI,2022,125085
NCI,2022,128992
NCI,2022,125110
NCI,2022,124835
NCI,2022,128974
NCI,2022,125460
NCI,2022,124707
NCI,2022,124864
NCI,2022,125461
NCI,2022,125201
NCI,2022,125204
NCI,2022,125075
NCI,2022,125417
NCI,2022,125151
NCI,2022,124685
NCI,2022,125164
NCI,2022,124786
NCI,2022,124953
NCI,2022,125314
NCI,2022,125287
NCI,2022,125428
NCI,2022,125058
NCI,2022,128983
NCI,2022,124918
NCI,2022,124693
NCI,2022,124806
NCI,2022,125498
NCI,2022,124823
NCI,2022,125227
NCI,2022,125095
NCI,2022,125508
NCI,2022,125272
NCI,2022,125162
NCI,2022,125015
NCI,2022,124834
NCI,2022,124988
NCI,2022,125145
NCI,2022,124845
NCI,2022,125223
NCI,2022,124940
NCI,2022,128996
NCI,2022,124858
NCI,2022,124908
NCI,2022,125337
NCI,2022,125484
NCI,2022,125489
NCI,2022,125254
NCI,2022,124747
NCI,2022,124832
NCI,2022,125268
NCI,2022,125279
NCI,2022,125359
NCI,2022,125464
NCI,2022,128954
NCI,2022,124675
NCI,2022,125099
NCI,2022,124792
NCI,2022,129019
NCI,2022,125330
NCI,2022,125001
NCI,2022,125004
NCI,2022,124691
NCI,2022,124912
NCI,2022,125333
NCI,2022,125275
NCI,2022,124911
NCI,2022,125130
NCI,2022,125421
NCI,2022,124977
NCI,2022,125285
NCI,2022,124893
NCI,2022,125495
NCI,2022,124666
NCI,2022,124935
NCI,2022,125253
NCI,2022,125293
NCI,2022,124865
NCI,2022,125206
NCI,2022,125012
NCI,2022,125212
NCI,2022,125474
NCI,2022,124878
NCI,2022,124869
NCI,2022,124891
NCI,2022,125454
NCI,2022,125283
NCI,2022,125092
NCI,2022,124811
NCI,2022,125198
NCI,2022,125082
NCI,2022,124684
NCI,2022,125300
NCI,2022,124762
NCI,2022,124872
NCI,2022,128970
NCI,2022,125339
NCI,2022,125225
NCI,2022,125112
NCI,2022,125077
NCI,2022,125065
NCI,2022,124848
NCI,2022,129008
NCI,2022,125098
NCI,2022,124987
NCI,2022,124758
NCI,2022,124657
NCI,2022,125192
NCI,2022,128998
NCI,2022,124898
NCI,2022,124734
NCI,2022,125160
NCI,2022,125104
NCI,2022,125219
NCI,2022,124749
NCI,2022,124866
NCI,2022,124973
NCI,2022,125453
NCI,2022,125478
NCI,2022,125055
NCI,2022,124695
NCI,2022,125107
NCI,2022,125229
NCI,2022,125386
NCI,2022,125190
NCI,2022,125111
NCI,2022,125106
NCI,2022,124909
NCI,2022,124886
NCI,2022,129013
NCI,2022,125506
NCI,2022,125438
NCI,2022,125240
NCI,2022,124790
NCI,2022,124947
NCI,2022,125327
NCI,2022,125427
NCI,2022,124718
NCI,2022,125431
NCI,2022,125432
NCI,2022,125463
NCI,2022,125230
NCI,2022,125102
NCI,2022,125413
NCI,2022,124962
NCI,2022,124816
NCI,2022,124971
NCI,2022,125490
NCI,2022,125061
NCI,2022,124860
NCI,2022,124937
NCI,2022,124984
NCI,2022,125176
NCI,2022,129004
NCI,2022,125466
NCI,2022,124892
NCI,2022,125005
NCI,2022,125492
NCI,2022,125090
NCI,2022,124741
NCI,2022,124761
NCI,2022,125096
NCI,2022,125315
NCI,2022,125324
NCI,2022,125191
NCI,2022,125491
NCI,2022,124704
NCI,2022,125175
NCI,2022,124661
NCI,2022,129003
NCI,2022,125039
NCI,2022,125501
NCI,2022,125281
NCI,2022,124722
NCI,2022,125325
NCI,2022,124773
NCI,2022,124980
NCI,2022,128971
NCI,2022,125313
NCI,2022,124969
NCI,2022,125344
NCI,2022,125144
NCI,2022,124678
NCI,2022,125262
NCI,2022,125033
NCI,2022,129169
NCI,2022,128993
NCI,2022,125237
NCI,2022,124808
NCI,2022,125363
NCI,2022,124726
NCI,2022,124870
NCI,2022,125215
NCI,2022,125354
NCI,2022,125184
NCI,2022,124681
NCI,2022,125459
NCI,2022,125449
NCI,2022,124703
NCI,2022,124665
NCI,2022,124936
NCI,2022,125125
NCI,2022,125286
NCI,2022,124738
NCI,2022,124928
NCI,2022,128987
NCI,2022,124652
NCI,2022,125197
NCI,2022,124755
NCI,2022,124781
NCI,2022,124731
NCI,2022,124890
NCI,2022,124991
NCI,2022,124817
NCI,2022,125194
NCI,2022,125340
NCI,2022,125408
NCI,2022,125509
NCI,2022,125488
NCI,2022,124788
NCI,2022,124933
NCI,2022,124979
NCI,2022,125182
NCI,2022,124679
NCI,2022,124660
NCI,2022,125305
NCI,2022,125137
NCI,2022,125372
NCI,2022,129017
NCI,2022,124939
NCI,2022,124737
NCI,2022,125424
NCI,2022,124757
NCI,2022,124803
NCI,2022,125187
NCI,2022,125034
NCI,2022,125252
NCI,2022,124990
NCI,2022,125433
NCI,2022,124968
NCI,2022,124941
NCI,2022,124775
NCI,2022,125245
NCI,2022,125056
NCI,2022,125503
NCI,2022,125154
NCI,2022,128984
NCI,2022,124952
NCI,2022,124778
NCI,2022,124690
NCI,2022,125035
NCI,2022,125369
NCI,2022,124876
NCI,2022,125473
NCI,2022,125351
NCI,2022,124926
NCI,2022,125103
NCI,2022,129000
NCI,2022,125057
NCI,2022,125375
NCI,2022,124673
NCI,2022,125148
NCI,2022,124713
NCI,2022,125379
NCI,2022,125270
NCI,2022,125042
NCI,2022,124782
NCI,2022,125377
NCI,2022,124839
NCI,2022,124683
NCI,2022,125256
NCI,2022,125470
NCI,2022,125163
NCI,2022,124850
NCI,2022,124976
NCI,2022,124828
NCI,2022,125183
NCI,2022,125100
NCI,2022,124729
NCI,2022,124746
NCI,2022,124745
NCI,2022,125129
NCI,2022,124930
NCI,2022,125419
NCI,2022,125203
NCI,2022,125342
NCI,2022,125053
NCI,2022,125114
NCI,2022,124885
NCI,2022,125231
NCI,2022,125032
NCI,2022,125199
NCI,2022,129020
NCI,2022,128999
NCI,2022,124871
NCI,2022,125220
NCI,2022,129002
NCI,2022,124706
NCI,2022,124903
NCI,2022,124723
NCI,2022,124901
NCI,2022,125113
NCI,2022,128972
NCI,2022,124658
NCI,2022,125511
NCI,2022,125078
NCI,2022,124867
NCI,2022,125044
NCI,2022,125289
NCI,2022,124938
NCI,2022,128976
NCI,2022,125318
NCI,2022,124997
NCI,2022,125405
NCI,2022,125079
NCI,2022,129014
NCI,2022,124932
NEI,2019,109090
NEI,2019,109044
NEI,2019,109048
NEI,2019,109073
NEI,2019,109050
NEI,2019,109094
NEI,2019,109052
NEI,2019,109099
NEI,2019,109093
NEI,2019,109049
NEI,2019,109075
NEI,2019,109078
NEI,2019,109112
NEI,2019,109118
NEI,2019,109076
NEI,2019,109122
NEI,2019,109068
NEI,2019,109103
NEI,2019,109106
NEI,2019,109119
NEI,2019,109072
NEI,2019,109063
NEI,2019,109080
NEI,2019,109056
NEI,2019,109065
NEI,2019,109086
NEI,2019,109101
NEI,2019,109105
NEI,2019,109060
NEI,2019,109087
NEI,2019,109070
NEI,2019,109100
NEI,2019,109082
NEI,2019,109071
NEI,2019,111561
NEI,2019,109061
NEI,2019,111562
NEI,2019,109116
NEI,2019,109097
NEI,2019,109123
NEI,2019,109079
NEI,2019,109102
NEI,2019,112081
NEI,2019,109083
NEI,2019,109067
NEI,2019,109109
NEI,2019,109066
NEI,2019,109074
NEI,2019,109046
NEI,2019,109108
NEI,2019,109114
NEI,2019,109085
NEI,2019,109091
NEI,2019,109062
NEI,2019,109057
NEI,2019,109110
NEI,2019,112160
NEI,2019,109115
NEI,2019,109084
NEI,2019,109081
NEI,2019,109064
NEI,2019,109058
NEI,2019,111680
NEI,2019,109088
NEI,2019,109111
NEI,2019,109124
NEI,2019,109117
NEI,2019,109092
NEI,2019,109121
NEI,2019,109059
NEI,2019,109054
NEI,2019,109045
NEI,2019,107856
NEI,2019,109069
NEI,2019,109077
NEI,2019,109104
NEI,2019,109095
NEI,2019,109098
NEI,2019,109096
NEI,2019,109051
NEI,2019,109089
NEI,2019,109055
NEI,2019,109047
NEI,2019,109053
NEI,2020,113926
NEI,2020,113913
NEI,2020,113895
NEI,2020,116763
NEI,2020,113924
NEI,2020,113882
NEI,2020,113956
NEI,2020,113900
NEI,2020,113904
NEI,2020,113948
NEI,2020,113910
NEI,2020,113955
NEI,2020,116583
NEI,2020,113939
NEI,2020,113916
NEI,2020,113898
NEI,2020,113919
NEI,2020,113889
NEI,2020,112660
NEI,2020,113915
NEI,2020,113932
NEI,2020,113941
NEI,2020,113888
NEI,2020,113896
NEI,2020,113894
NEI,2020,113917
NEI,2020,113922
NEI,2020,113946
NEI,2020,113945
NEI,2020,104423
NEI,2020,113881
NEI,2020,113901
NEI,2020,113958
NEI,2020,113897
NEI,2020,113935
NEI,2020,113886
NEI,2020,113959
NEI,2020,113936
NEI,2020,113923
NEI,2020,113961
NEI,2020,113925
NEI,2020,113943
NEI,2020,113907
NEI,2020,113902
NEI,2020,113884
NEI,2020,113963
NEI,2020,113908
NEI,2020,113951
NEI,2020,113890
NEI,2020,113883
NEI,2020,113949
NEI,2020,113891
NEI,2020,113962
NEI,2020,113964
NEI,2020,113940
NEI,2020,117303
NEI,2020,113918
NEI,2020,113887
NEI,2020,113921
NEI,2020,113954
NEI,2020,113929
NEI,2020,113885
NEI,2020,113906
NEI,2020,113938
NEI,2020,113944
NEI,2020,113957
NEI,2020,113899
NEI,2020,113931
NEI,2020,113909
NEI,2020,113928
NEI,2020,113953
NEI,2020,113942
NEI,2020,113905
NEI,2020,113934
NEI,2020,113893
NEI,2020,113927
NEI,2020,113930
NEI,2020,113960
NEI,2020,113912
NEI,2020,113952
NEI,2020,113947
NEI,2020,113914
NEI,2020,113911
NEI,2020,113903
NEI,2021,119612
NEI,2021,119667
NEI,2021,119633
NEI,2021,119668
NEI,2021,119600
NEI,2021,119664
NEI,2021,119602
NEI,2021,119599
NEI,2021,119662
NEI,2021,119603
NEI,2021,119673
NEI,2021,119656
NEI,2021,119665
NEI,2021,119597
NEI,2021,119657
NEI,2021,119620
NEI,2021,119627
NEI,2021,119636
NEI,2021,119643
NEI,2021,119670
NEI,2021,119640
NEI,2021,119611
NEI,2021,119628
NEI,2021,119625
NEI,2021,122165
NEI,2021,119677
NEI,2021,119674
NEI,2021,119678
NEI,2021,119651
NEI,2021,119637
NEI,2021,119660
NEI,2021,119624
NEI,2021,119605
NEI,2021,119642
NEI,2021,122226
NEI,2021,119675
NEI,2021,119634
NEI,2021,119647
NEI,2021,119661
NEI,2021,119598
NEI,2021,119601
NEI,2021,119635
NEI,2021,119648
NEI,2021,119631
NEI,2021,119604
NEI,2021,119654
NEI,2021,119645
NEI,2021,119663
NEI,2021,119619
NEI,2021,119676
NEI,2021,119641
NEI,2021,119650
NEI,2021,119606
NEI,2021,119639
NEI,2021,119610
NEI,2021,119623
NEI,2021,119607
NEI,2021,119615
NEI,2021,119609
NEI,2021,119679
NEI,2021,119653
NEI,2021,119608
NEI,2021,119622
NEI,2021,119629
NEI,2021,119672
NEI,2021,119646
NEI,2021,119659
NEI,2021,119614
NEI,2021,119669
NEI,2021,123186
NEI,2021,119649
NEI,2021,119613
NEI,2021,119666
NEI,2021,119644
NEI,2021,119655
NEI,2021,119638
NEI,2021,119630
NEI,2021,123267
NEI,2021,119652
NEI,2022,125514
NEI,2022,125571
NEI,2022,125565
NEI,2022,125523
NEI,2022,125550
NEI,2022,125513
NEI,2022,125517
NEI,2022,125570
NEI,2022,125586
NEI,2022,125533
NEI,2022,125551
NEI,2022,125529
NEI,2022,125520
NEI,2022,125530
NEI,2022,125515
NEI,2022,125569
NEI,2022,125564
NEI,2022,125558
NEI,2022,125554
NEI,2022,125560
NEI,2022,125574
NEI,2022,125548
NEI,2022,125524
NEI,2022,125521
NEI,2022,125549
NEI,2022,125559
NEI,2022,125580
NEI,2022,125537
NEI,2022,125519
NEI,2022,125526
NEI,2022,125546
NEI,2022,125540
NEI,2022,125534
NEI,2022,125587
NEI,2022,125535
NEI,2022,125561
NEI,2022,125562
NEI,2022,125575
NEI,2022,125584
NEI,2022,125545
NEI,2022,125547
NEI,2022,125525
NEI,2022,125563
NEI,2022,125579
NEI,2022,125589
NEI,2022,125544
NEI,2022,125572
NEI,2022,125516
NEI,2022,125567
NEI,2022,125527
NEI,2022,125581
NEI,2022,125576
NEI,2022,125522
NEI,2022,125536
NEI,2022,125539
NEI,2022,125518
NEI,2022,125538
NEI,2022,125512
NEI,2022,125582
NEI,2022,125556
NEI,2022,125568
NEI,2022,125552
NEI,2022,125573
NEI,2022,125557
NEI,2022,125532
NEI,2022,125585
NEI,2022,125588
NEI,2022,125543
NEI,2022,125553
NEI,2022,125542
NEI,2022,125541
NEI,2022,125577
NEI,2022,125528
NEI,2022,125578
NEI,2022,125583
NEI,2022,125566
NHGRI,2019,109172
NHGRI,2019,109173
NHGRI,2019,109179
NHGRI,2019,109183
NHGRI,2019,109141
NHGRI,2019,109158
NHGRI,2019,109160
NHGRI,2019,111178
NHGRI,2019,109185
NHGRI,2019,109143
NHGRI,2019,109182
NHGRI,2019,109169
NHGRI,2019,109196
NHGRI,2019,109186
NHGRI,2019,109146
NHGRI,2019,109145
NHGRI,2019,109152
NHGRI,2019,109195
NHGRI,2019,109188
NHGRI,2019,109142
NHGRI,2019,109197
NHGRI,2019,109175
NHGRI,2019,109178
NHGRI,2019,109128
NHGRI,2019,109166
NHGRI,2019,109129
NHGRI,2019,109190
NHGRI,2019,109131
NHGRI,2019,109133
NHGRI,2019,109174
NHGRI,2019,109199
NHGRI,2019,109155
NHGRI,2019,109132
NHGRI,2019,109164
NHGRI,2019,109181
NHGRI,2019,109170
NHGRI,2019,111560
NHGRI,2019,109198
NHGRI,2019,109165
NHGRI,2019,109150
NHGRI,2019,109177
NHGRI,2019,111940
NHGRI,2019,109151
NHGRI,2019,109144
NHGRI,2019,109147
NHGRI,2019,109140
NHGRI,2019,109189
NHGRI,2019,109194
NHGRI,2019,109163
NHGRI,2019,109171
NHGRI,2019,109156
NHGRI,2019,109126
NHGRI,2019,109134
NHGRI,2019,109176
NHGRI,2019,109159
NHGRI,2019,109184
NHGRI,2019,109127
NHGRI,2019,109139
NHGRI,2019,109149
NHGRI,2019,109154
NHGRI,2019,109130
NHGRI,2019,109157
NHGRI,2019,109191
NHGRI,2019,109161
NHGRI,2019,109167
NHGRI,2019,109180
NHGRI,2019,109135
NHGRI,2019,109138
NHGRI,2019,109125
NHGRI,2019,109136
NHGRI,2019,109168
NHGRI,2019,109187
NHGRI,2019,109192
NHGRI,2019,109162
NHGRI,2019,109153
NHGRI,2019,109200
NHGRI,2020,113990
NHGRI,2020,113984
NHGRI,2020,114038
NHGRI,2020,114003
NHGRI,2020,113966
NHGRI,2020,114033
NHGRI,2020,114012
NHGRI,2020,113968
NHGRI,2020,114028
NHGRI,2020,113978
NHGRI,2020,114030
NHGRI,2020,113970
NHGRI,2020,114032
NHGRI,2020,113979
NHGRI,2020,114024
NHGRI,2020,114007
NHGRI,2020,114014
NHGRI,2020,114036
NHGRI,2020,114025
NHGRI,2020,114020
NHGRI,2020,114026
NHGRI,2020,114018
NHGRI,2020,114002
NHGRI,2020,113973
NHGRI,2020,112620
NHGRI,2020,113986
NHGRI,2020,113998
NHGRI,2020,114013
NHGRI,2020,114023
NHGRI,2020,114029
NHGRI,2020,113989
NHGRI,2020,114010
NHGRI,2020,114034
NHGRI,2020,113994
NHGRI,2020,116666
NHGRI,2020,113988
NHGRI,2020,113967
NHGRI,2020,114015
NHGRI,2020,114008
NHGRI,2020,114011
NHGRI,2020,114004
NHGRI,2020,114031
NHGRI,2020,114037
NHGRI,2020,113981
NHGRI,2020,117203
NHGRI,2020,113997
NHGRI,2020,113999
NHGRI,2020,113971
NHGRI,2020,114027
NHGRI,2020,114016
NHGRI,2020,114040
NHGRI,2020,113995
NHGRI,2020,114022
NHGRI,2020,113982
NHGRI,2020,114000
NHGRI,2020,113972
NHGRI,2020,113976
NHGRI,2020,113991
NHGRI,2020,113993
NHGRI,2020,114021
NHGRI,2020,113965
NHGRI,2020,114006
NHGRI,2020,113983
NHGRI,2020,118343
NHGRI,2020,113987
NHGRI,2020,114017
NHGRI,2020,118303
NHGRI,2020,113992
